protocol_type,service,flag,src_bytes,count,serror_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_rerror_rate,actual,predict
0,13,9,20,1,0.0,0.0,2,255,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
0,14,9,40008,3,0.0,0.0,48,48,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,22,1,0,1,0.0,0.0,255,15,0.06,0.93,0.01,0.0,0.13,0.85,normal,probe
1,40,1,0,511,0.14,1.0,255,1,0.0,0.84,0.0,0.0,0.11,0.83,probe,probe
1,45,1,0,74,0.0,1.0,109,1,0.01,0.59,0.01,0.0,0.0,0.54,probe,probe
1,45,1,0,182,0.0,0.54,190,1,0.01,0.52,0.96,0.0,0.0,0.96,probe,probe
1,55,8,0,2,0.5,1.0,255,100,0.39,0.53,0.0,0.0,0.29,0.52,outlier,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.8,0.78,0.0,0.0,0.78,normal,probe
0,13,9,20,1,0.0,0.0,4,208,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,40,1,0,1,0.0,0.0,255,5,0.02,0.02,0.0,0.0,0.0,0.02,outlier,probe
1,40,1,0,511,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,outlier,probe
2,45,9,1,72,0.0,0.12,255,34,0.13,0.49,0.91,0.0,0.0,0.09,normal,probe
0,13,9,18,1,0.0,0.0,1,99,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,482,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,40,1,0,1,0.0,0.0,255,18,0.07,0.02,0.0,0.0,0.0,0.07,outlier,probe
2,45,9,1,118,0.0,0.67,255,1,0.0,0.5,0.87,0.0,0.0,0.13,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.66,0.64,0.0,0.0,0.9,probe,probe
1,43,2,0,3,0.0,1.0,255,43,0.17,0.03,0.0,0.0,0.01,0.64,outlier,probe
1,55,1,0,1,0.0,0.0,255,34,0.13,0.03,0.0,0.0,0.0,0.34,outlier,probe
2,45,9,1,77,0.0,0.34,255,1,0.0,0.59,0.57,0.0,0.0,0.43,probe,probe
1,52,1,0,4,0.0,1.0,255,36,0.14,0.03,0.0,0.0,0.0,0.61,outlier,probe
1,45,1,0,134,0.1,1.0,169,1,0.01,0.73,0.01,0.0,0.08,0.62,probe,probe
0,13,9,18,1,0.0,0.0,1,73,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,18,1,0,4,0.0,1.0,17,1,0.06,0.47,0.06,0.0,0.0,0.24,outlier,probe
1,40,1,0,488,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.08,0.92,outlier,probe
2,45,9,1,22,0.0,0.64,255,1,0.0,0.49,0.87,0.0,0.0,0.13,probe,probe
0,14,9,1480,1,0.0,0.0,1,17,1.0,0.0,1.0,0.53,0.0,0.0,dos,probe
2,45,9,1,14,0.0,0.14,255,17,0.07,0.24,0.88,0.0,0.0,0.09,normal,probe
1,43,2,0,3,0.0,1.0,255,34,0.13,0.03,0.0,0.0,0.0,0.46,outlier,probe
0,14,9,1480,1,0.0,0.0,2,1,0.5,1.0,0.5,0.0,0.5,0.0,dos,probe
1,55,2,0,30,0.0,0.13,255,46,0.18,0.25,0.01,0.0,0.0,0.97,dos,probe
1,40,1,0,511,0.12,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,probe,probe
1,40,1,0,491,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
1,52,1,0,1,0.0,0.0,255,15,0.06,0.02,0.0,0.0,0.0,0.22,outlier,probe
1,52,1,0,5,0.0,0.8,234,49,0.19,0.02,0.0,0.04,0.0,0.87,outlier,probe
1,24,2,0,2,0.0,1.0,59,59,0.25,0.08,0.02,0.03,0.0,0.88,outlier,probe
1,52,1,0,1,0.0,0.0,255,20,0.08,0.03,0.0,0.0,0.0,0.41,outlier,probe
1,43,2,0,3,0.0,1.0,155,59,0.24,0.03,0.01,0.03,0.0,0.9,outlier,probe
2,45,9,1,17,0.0,0.24,255,6,0.02,0.8,0.21,0.0,0.04,0.72,normal,probe
1,24,1,0,1,0.0,0.0,255,50,0.2,0.02,0.0,0.0,0.0,0.38,outlier,probe
1,40,1,0,487,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,55,1,0,1,0.0,0.0,54,95,0.33,0.09,0.02,0.02,0.0,0.89,outlier,probe
2,45,9,1,37,0.0,0.97,255,1,0.0,0.58,0.99,0.0,0.0,0.01,probe,probe
1,43,2,0,3,0.0,1.0,220,59,0.23,0.02,0.0,0.03,0.01,0.87,outlier,probe
1,45,4,0,1,0.0,0.0,226,1,0.0,0.69,0.69,0.0,0.0,0.7,probe,probe
1,55,1,0,2,0.0,1.0,255,72,0.28,0.02,0.0,0.0,0.02,0.73,outlier,probe
0,13,9,8,1,0.0,0.0,2,120,1.0,0.0,1.0,0.5,0.0,0.0,probe,probe
1,40,1,0,398,0.17,1.0,255,1,0.0,0.9,0.0,0.0,0.14,0.86,probe,probe
1,45,10,0,1,1.0,0.0,62,1,0.02,1.0,1.0,0.0,1.0,0.0,probe,probe
1,55,2,0,1,0.0,0.0,255,73,0.29,0.03,0.0,0.0,0.0,0.75,outlier,probe
1,52,1,0,5,0.0,0.8,255,42,0.16,0.02,0.0,0.0,0.01,0.79,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.89,0.88,0.0,0.0,0.9,probe,probe
1,45,1,0,284,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.1,0.9,probe,probe
1,55,1,0,1,0.0,0.0,255,30,0.12,0.03,0.0,0.0,0.0,0.35,outlier,probe
0,13,9,20,1,0.0,0.0,4,255,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,45,10,0,1,1.0,0.0,5,1,0.2,1.0,1.0,0.0,1.0,0.0,probe,probe
1,40,1,0,463,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
1,40,1,0,508,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.03,0.97,probe,probe
1,24,9,0,2,0.0,1.0,26,58,0.19,0.19,0.04,0.03,0.0,0.15,outlier,probe
2,45,9,1,112,0.0,0.65,255,1,0.0,0.47,0.87,0.0,0.0,0.13,probe,probe
1,52,1,0,5,0.0,0.8,179,52,0.2,0.03,0.01,0.04,0.0,0.9,outlier,probe
1,43,1,0,3,0.0,1.0,255,64,0.25,0.01,0.0,0.0,0.0,0.65,outlier,probe
0,14,9,30,1,0.0,0.0,8,11,1.0,0.0,1.0,0.18,0.0,0.0,normal,probe
0,13,9,20,1,0.0,0.0,1,177,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,24,2,0,2,0.0,1.0,24,58,0.25,0.21,0.04,0.03,0.0,0.79,outlier,probe
0,13,9,20,1,0.0,0.0,4,132,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
0,13,9,8,1,0.0,0.0,1,65,1.0,0.0,1.0,0.51,0.0,0.0,probe,probe
1,40,5,0,458,0.14,1.0,255,1,0.0,0.91,0.0,0.0,0.12,0.88,probe,probe
1,52,1,0,5,0.0,0.8,234,52,0.2,0.02,0.0,0.04,0.0,0.88,outlier,probe
1,43,2,0,3,0.0,1.0,19,61,0.26,0.26,0.05,0.03,0.0,0.84,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.65,0.63,0.0,0.0,0.93,probe,probe
1,40,1,0,461,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.1,0.9,probe,probe
1,40,5,0,398,0.17,1.0,255,1,0.0,0.92,0.0,0.0,0.14,0.86,probe,probe
1,40,1,0,508,0.0,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.82,0.8,0.0,0.0,0.82,probe,probe
1,52,1,0,4,0.0,1.0,255,25,0.1,0.03,0.0,0.0,0.0,0.44,outlier,probe
1,55,2,0,1,0.0,0.0,171,88,0.32,0.03,0.01,0.02,0.0,0.89,outlier,probe
1,40,1,0,1,0.0,0.0,118,17,0.14,0.06,0.01,0.0,0.0,0.09,outlier,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.59,0.4,0.0,0.0,0.4,probe,probe
1,40,1,0,509,0.0,0.97,255,1,0.0,0.95,0.0,0.0,0.0,1.0,probe,probe
1,49,1,0,1,0.0,0.0,255,2,0.01,0.49,0.0,0.0,0.0,0.02,normal,probe
2,45,9,1,125,0.0,0.84,255,1,0.0,0.57,1.0,0.0,0.0,0.0,probe,probe
0,14,9,1032,115,0.0,0.0,255,42,0.16,0.8,0.16,0.0,0.12,0.71,dos,probe
1,40,1,0,494,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.17,0.83,probe,probe
2,45,9,1,74,0.0,0.5,255,30,0.12,0.62,0.91,0.0,0.0,0.09,normal,probe
1,45,1,0,213,0.08,1.0,255,1,0.0,0.78,0.0,0.0,0.07,0.7,outlier,probe
1,55,2,0,1,0.0,0.0,131,102,0.41,0.04,0.01,0.02,0.0,0.17,outlier,probe
1,43,2,0,1,0.0,0.0,238,60,0.24,0.02,0.0,0.03,0.0,0.87,outlier,probe
1,40,1,0,1,0.0,0.0,255,43,0.17,0.02,0.0,0.0,0.0,0.15,outlier,probe
1,40,1,0,480,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
1,55,1,0,1,0.0,0.0,185,19,0.02,0.04,0.01,0.11,0.0,0.02,outlier,probe
1,40,1,0,511,0.15,1.0,255,1,0.0,0.98,0.0,0.0,0.14,0.86,probe,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.4,0.05,0.0,0.0,0.05,probe,probe
0,13,9,8,1,0.0,0.0,2,64,1.0,0.0,1.0,0.5,0.0,0.0,probe,probe
1,22,1,0,1,0.0,0.0,255,26,0.1,0.89,0.0,0.0,0.13,0.87,normal,probe
1,40,1,0,511,0.02,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
0,14,9,30,1,0.0,0.0,75,75,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,40,1,0,472,0.02,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,probe,probe
1,55,2,0,4,0.25,0.75,41,89,0.34,0.12,0.02,0.02,0.05,0.85,outlier,probe
1,20,2,0,15,0.0,1.0,24,1,0.04,0.75,0.62,0.0,0.0,0.62,probe,probe
2,40,9,1,135,0.0,1.0,255,1,0.0,0.58,0.99,0.0,0.0,0.0,probe,probe
1,40,1,0,1,0.0,0.0,80,4,0.05,0.04,0.01,0.0,0.0,0.05,outlier,probe
1,43,1,0,3,0.0,1.0,115,29,0.25,0.03,0.01,0.0,0.0,0.63,outlier,probe
1,40,1,0,1,0.0,0.0,255,19,0.07,0.01,0.0,0.0,0.0,0.05,outlier,probe
1,52,1,0,1,0.0,0.0,36,52,0.19,0.14,0.03,0.04,0.0,0.86,outlier,probe
0,13,9,18,1,0.0,0.0,1,102,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
0,14,9,1480,1,0.0,0.0,1,15,1.0,0.0,1.0,0.53,0.0,0.0,dos,probe
1,55,2,0,1,0.0,0.0,158,85,0.33,0.03,0.01,0.02,0.0,0.89,outlier,probe
1,40,1,0,1,0.0,0.0,255,16,0.06,0.01,0.0,0.0,0.0,0.04,outlier,probe
1,52,1,0,4,0.0,1.0,255,6,0.02,0.03,0.0,0.0,0.0,0.15,outlier,probe
1,45,1,0,5,0.0,1.0,14,1,0.07,0.57,0.36,0.0,0.0,0.36,probe,probe
2,40,9,1,42,0.0,1.0,255,1,0.0,0.61,0.98,0.0,0.0,0.01,probe,probe
1,55,2,0,1,0.0,0.0,89,85,0.34,0.06,0.01,0.02,0.02,0.85,outlier,probe
0,13,9,20,1,0.0,0.0,3,255,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,40,1,0,488,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.09,0.91,outlier,probe
1,40,1,0,490,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
0,13,9,20,1,0.0,0.0,1,165,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
2,45,9,28,72,0.0,0.0,92,72,0.78,0.03,0.78,0.0,0.0,0.0,normal,probe
1,40,1,0,461,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
0,13,9,8,1,0.0,0.0,1,52,1.0,0.0,1.0,0.52,0.0,0.0,probe,probe
1,55,2,0,1,0.0,0.0,167,88,0.32,0.03,0.01,0.02,0.01,0.89,outlier,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.81,0.8,0.0,0.0,0.8,normal,probe
1,40,5,0,460,0.02,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,probe,probe
0,13,9,8,1,0.0,0.0,2,108,1.0,0.0,1.0,0.5,0.0,0.0,probe,probe
0,13,9,20,1,0.0,0.0,2,29,1.0,0.0,1.0,0.31,0.0,0.0,outlier,probe
1,40,1,0,511,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.08,0.91,outlier,probe
0,13,9,20,1,0.0,0.0,2,178,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,55,2,0,1,0.0,0.0,253,10,0.04,0.03,0.0,0.0,0.0,0.1,outlier,probe
1,40,1,0,464,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.08,0.92,probe,probe
1,55,2,0,72,0.0,0.06,255,37,0.15,0.39,0.01,0.0,0.0,0.96,dos,probe
0,13,9,20,1,0.0,0.0,3,71,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,45,10,0,1,1.0,0.0,36,1,0.03,1.0,1.0,0.0,1.0,0.0,probe,probe
1,55,6,0,4,0.25,0.75,61,85,0.33,0.08,0.02,0.02,0.02,0.89,outlier,probe
1,41,9,44,5,0.0,0.8,255,36,0.14,0.03,0.0,0.0,0.0,0.41,outlier,probe
1,40,1,0,493,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,43,2,0,2,0.0,1.0,66,60,0.26,0.08,0.02,0.03,0.0,0.89,outlier,probe
2,45,9,1,13,0.0,0.15,255,23,0.09,0.85,0.16,0.0,0.04,0.77,normal,probe
1,43,2,0,1,0.0,0.0,255,51,0.2,0.02,0.0,0.0,0.0,0.74,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.85,0.84,0.0,0.0,0.85,probe,probe
1,40,1,0,458,0.13,1.0,255,1,0.0,0.92,0.0,0.0,0.13,0.87,probe,probe
1,45,10,0,1,1.0,0.0,152,1,0.01,0.99,0.99,0.0,0.99,0.0,probe,probe
1,40,1,0,510,0.02,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,40,1,0,491,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,outlier,probe
0,13,9,20,1,0.0,0.0,2,36,1.0,0.0,1.0,0.31,0.0,0.0,outlier,probe
1,52,1,0,1,0.0,0.0,177,49,0.18,0.03,0.01,0.04,0.0,0.89,outlier,probe
1,22,1,0,1,0.0,0.0,255,26,0.1,0.9,0.0,0.0,0.14,0.86,normal,probe
0,14,9,40008,3,0.0,0.0,102,102,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.39,0.35,0.0,0.0,0.9,probe,probe
1,40,1,0,462,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.12,0.88,probe,probe
2,45,9,1,55,0.0,0.35,255,1,0.0,0.7,0.42,0.0,0.0,0.58,probe,probe
1,40,1,0,1,0.0,0.0,255,48,0.19,0.02,0.0,0.0,0.0,0.17,outlier,probe
1,40,1,0,511,0.07,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,probe,probe
1,24,2,0,2,0.0,1.0,77,60,0.26,0.06,0.01,0.03,0.03,0.84,outlier,probe
2,45,9,1,84,0.0,0.6,255,11,0.04,0.85,0.47,0.0,0.09,0.43,probe,probe
0,13,9,20,1,0.0,0.0,2,82,1.0,0.0,1.0,0.26,0.0,0.0,outlier,probe
1,55,1,0,1,0.0,0.0,74,84,0.32,0.07,0.01,0.02,0.0,0.91,outlier,probe
1,40,5,0,494,0.08,1.0,255,1,0.0,1.0,0.0,0.0,0.15,0.85,probe,probe
1,24,2,0,1,0.0,0.0,255,26,0.1,0.03,0.0,0.0,0.0,0.36,outlier,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.8,0.78,0.0,0.0,0.76,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.72,0.71,0.0,0.0,0.71,probe,probe
0,13,9,18,1,0.0,0.0,1,199,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,49,9,2599,3,0.0,0.67,255,118,0.46,0.15,0.0,0.0,0.0,0.52,outlier,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.73,0.71,0.0,0.0,0.71,normal,probe
0,13,9,8,1,0.0,0.0,2,8,1.0,0.0,1.0,0.62,0.0,0.0,probe,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.95,0.94,0.0,0.0,0.94,probe,probe
1,40,1,0,508,0.11,1.0,255,1,0.0,1.0,0.0,0.0,0.08,0.92,probe,probe
1,45,1,0,145,0.74,0.06,255,4,0.02,0.06,0.0,0.0,0.52,0.48,dos,probe
0,14,9,30,1,0.0,0.0,85,85,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.97,0.96,0.0,0.0,0.96,probe,probe
1,24,1,0,2,0.0,1.0,33,60,0.27,0.15,0.03,0.03,0.0,0.88,outlier,probe
1,49,9,0,2,0.0,1.0,63,21,0.33,0.13,0.02,0.0,0.03,0.0,normal,probe
0,14,9,1032,97,0.0,0.0,255,33,0.13,0.84,0.13,0.0,0.15,0.71,dos,probe
0,14,9,40008,3,0.0,0.0,37,37,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,24,2,0,3,0.0,1.0,24,60,0.25,0.21,0.04,0.03,0.0,0.83,outlier,probe
1,45,1,0,3,0.0,1.0,255,1,0.0,0.36,0.01,0.0,0.0,0.01,probe,probe
1,40,1,0,511,0.0,1.0,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,55,9,24,4,0.0,0.75,255,60,0.24,0.03,0.0,0.0,0.0,0.64,outlier,probe
1,40,5,0,510,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,43,2,0,3,0.0,1.0,255,11,0.04,0.03,0.0,0.0,0.0,0.14,outlier,probe
1,55,9,660,2,0.0,1.0,255,79,0.31,0.03,0.0,0.0,0.0,0.8,normal,probe
1,55,2,0,1,0.0,0.0,255,78,0.31,0.02,0.0,0.0,0.0,0.79,outlier,probe
1,55,9,24,3,0.0,1.0,184,85,0.34,0.03,0.01,0.02,0.0,0.89,outlier,probe
2,40,9,173,17,0.0,0.0,19,17,0.89,0.11,0.89,0.0,0.0,0.0,r2l,probe
1,45,1,0,154,0.09,1.0,189,1,0.01,0.76,0.01,0.0,0.07,0.66,probe,probe
1,33,4,0,1,0.0,0.0,255,1,0.0,0.57,0.54,0.0,0.0,0.9,probe,probe
1,45,5,0,123,0.85,0.07,255,18,0.07,0.06,0.0,0.0,0.6,0.4,dos,probe
0,14,9,1032,119,0.0,0.0,255,32,0.13,0.84,0.13,0.0,0.15,0.72,dos,probe
1,52,1,0,5,0.0,0.8,171,52,0.19,0.03,0.01,0.04,0.0,0.88,outlier,probe
1,24,2,0,4,0.0,0.75,179,58,0.23,0.03,0.01,0.03,0.0,0.88,outlier,probe
1,55,9,21,4,0.0,0.75,255,38,0.15,0.02,0.0,0.0,0.0,0.22,outlier,probe
1,40,1,0,481,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,probe,probe
1,45,5,0,125,0.82,0.06,255,4,0.02,0.06,0.0,0.0,0.4,0.6,dos,probe
1,55,2,0,32,0.0,0.06,255,21,0.08,0.73,0.0,0.0,0.0,0.93,dos,probe
0,13,9,18,1,0.0,0.0,1,17,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
0,13,9,18,1,0.0,0.0,1,29,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
0,13,9,8,1,0.0,0.0,2,74,1.0,0.0,1.0,0.5,0.0,0.0,probe,probe
1,43,2,0,1,0.0,0.0,255,42,0.16,0.03,0.0,0.0,0.0,0.6,outlier,probe
0,13,9,20,1,0.0,0.0,4,108,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
2,40,9,1,65,0.0,1.0,255,1,0.0,0.49,1.0,0.0,0.0,0.0,probe,probe
1,55,2,0,1,0.0,0.0,255,101,0.4,0.02,0.0,0.0,0.0,0.39,outlier,probe
0,14,9,1480,2,0.0,0.0,2,14,1.0,0.0,1.0,0.5,0.0,0.0,normal,probe
0,13,9,18,1,0.0,0.0,1,44,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,1,0.0,0.0,255,6,0.02,0.01,0.0,0.0,0.0,0.02,outlier,probe
2,40,9,1,42,0.0,0.12,255,2,0.01,0.49,0.92,0.0,0.0,0.08,normal,probe
1,55,2,0,1,0.0,0.0,212,84,0.33,0.02,0.0,0.02,0.0,0.89,outlier,probe
1,40,5,0,510,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.96,outlier,probe
1,43,2,0,3,0.0,1.0,255,45,0.18,0.02,0.0,0.0,0.0,0.64,outlier,probe
1,40,1,0,508,0.09,1.0,255,1,0.0,1.0,0.0,0.0,0.01,0.99,probe,probe
1,55,2,0,1,0.0,0.0,255,78,0.31,0.02,0.0,0.0,0.0,0.79,outlier,probe
1,45,5,0,124,0.1,1.0,159,1,0.01,0.72,0.01,0.0,0.08,0.6,probe,probe
0,13,9,18,1,0.0,0.0,1,92,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
0,13,9,20,1,0.0,0.0,3,49,1.0,0.0,1.0,0.29,0.0,0.0,outlier,probe
1,40,5,0,487,0.04,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,outlier,probe
1,45,1,0,444,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.92,outlier,probe
1,40,1,0,1,0.0,0.0,76,12,0.16,0.07,0.01,0.0,0.0,0.11,outlier,probe
0,13,9,18,1,0.0,0.0,1,117,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,40,1,0,1,0.0,0.0,255,3,0.01,0.02,0.0,0.0,0.0,0.01,outlier,probe
1,40,1,0,458,0.14,1.0,255,1,0.0,0.92,0.01,0.0,0.13,0.87,probe,probe
0,13,9,18,1,0.0,0.0,1,247,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.52,0.28,0.0,0.0,0.28,probe,probe
1,52,1,0,5,0.0,0.8,255,24,0.09,0.03,0.0,0.0,0.01,0.45,outlier,probe
1,40,5,0,494,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.11,0.89,probe,probe
1,40,1,0,511,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.06,0.94,outlier,probe
1,43,2,0,2,0.0,1.0,255,6,0.02,0.02,0.0,0.0,0.0,0.06,outlier,probe
0,13,9,20,1,0.0,0.0,1,67,1.0,0.0,1.0,0.28,0.0,0.0,outlier,probe
2,45,9,1,61,0.0,0.67,255,1,0.0,0.9,0.31,0.0,0.09,0.59,probe,probe
1,40,1,0,448,0.01,1.0,255,1,0.0,1.0,0.0,0.0,0.02,0.98,probe,probe
1,52,1,0,1,0.0,0.0,179,51,0.19,0.03,0.01,0.04,0.01,0.89,outlier,probe
1,40,1,0,436,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.07,0.93,outlier,probe
1,45,10,0,1,1.0,0.0,156,1,0.01,0.99,0.99,0.0,0.99,0.0,probe,probe
1,40,1,0,398,0.17,1.0,255,1,0.0,0.93,0.0,0.0,0.13,0.87,probe,probe
0,13,9,20,1,0.0,0.0,4,64,1.0,0.0,1.0,0.25,0.0,0.0,outlier,probe
1,43,2,0,1,0.0,0.0,211,57,0.24,0.02,0.0,0.04,0.0,0.88,outlier,probe
1,55,1,0,3,0.0,0.67,62,88,0.32,0.08,0.02,0.02,0.03,0.87,outlier,probe
1,40,1,0,1,0.0,0.0,255,17,0.07,0.01,0.0,0.0,0.0,0.06,outlier,probe
2,45,9,1,9,0.0,0.56,255,1,0.0,0.95,0.05,0.0,0.04,0.88,normal,probe
1,49,9,0,2,0.0,1.0,255,63,0.25,0.03,0.0,0.0,0.0,0.0,normal,probe
1,43,2,0,3,0.0,1.0,194,59,0.24,0.03,0.01,0.03,0.01,0.88,outlier,probe
1,45,10,0,1,1.0,0.0,134,1,0.01,0.99,0.99,0.0,0.99,0.0,probe,probe
1,55,2,0,1,0.0,0.0,255,42,0.16,0.03,0.0,0.0,0.02,0.41,outlier,probe
1,40,4,0,1,0.0,0.0,255,1,0.0,0.28,0.27,0.0,0.0,0.27,normal,probe
2,45,9,1,101,0.0,0.58,255,16,0.06,0.55,0.9,0.0,0.0,0.1,normal,probe
1,40,1,0,511,0.15,1.0,255,1,0.0,0.98,0.0,0.0,0.13,0.87,probe,probe
1,45,1,0,511,0.05,1.0,255,1,0.0,1.0,0.01,0.0,0.07,0.93,outlier,probe
1,45,1,0,424,0.06,1.0,255,1,0.0,1.0,0.0,0.0,0.04,0.93,probe,probe
0,13,9,18,1,0.0,0.0,1,2,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
2,40,9,1,59,0.0,1.0,255,1,0.0,0.6,0.95,0.0,0.0,0.04,probe,probe
1,45,4,0,1,0.0,0.0,255,1,0.0,0.1,0.08,0.0,0.0,0.99,probe,probe
0,14,9,30,1,0.0,0.0,98,98,1.0,0.0,1.0,0.0,0.0,0.0,normal,probe
1,45,1,0,285,0.15,1.0,255,1,0.0,0.95,0.0,0.0,0.16,0.76,probe,probe
1,43,2,0,3,0.0,1.0,232,59,0.23,0.02,0.0,0.03,0.0,0.87,outlier,probe
1,40,1,0,506,0.05,1.0,255,1,0.0,1.0,0.0,0.0,0.05,0.95,outlier,probe
1,43,2,0,3,0.0,1.0,141,59,0.24,0.04,0.01,0.03,0.0,0.9,outlier,probe
1,52,1,0,3,0.0,1.0,255,23,0.09,0.03,0.0,0.0,0.0,0.47,outlier,probe
0,14,9,30,1,0.0,0.0,61,64,1.0,0.0,1.0,0.03,0.0,0.0,normal,probe
1,40,1,0,508,0.0,0.97,255,1,0.0,1.0,0.0,0.0,0.0,1.0,probe,probe
1,55,1,0,1,0.0,0.0,91,94,0.33,0.05,0.01,0.02,0.03,0.88,outlier,probe
0,13,9,18,1,0.0,0.0,1,18,1.0,0.0,1.0,1.0,0.0,0.0,probe,probe
1,49,9,2599,4,0.0,0.5,255,119,0.47,0.15,0.0,0.0,0.0,0.52,outlier,probe
1,45,1,0,2,0.0,1.0,255,1,0.0,0.77,0.7,0.0,0.0,0.71,probe,probe
1,45,10,0,1,1.0,0.0,183,1,0.01,1.0,1.0,0.0,1.0,0.0,probe,probe
1,43,1,0,3,0.0,1.0,139,64,0.25,0.02,0.01,0.03,0.0,0.84,outlier,probe
1,49,9,2599,4,0.0,0.5,255,88,0.35,0.14,0.0,0.0,0.0,0.64,outlier,probe
1,24,2,0,2,0.0,1.0,154,59,0.24,0.03,0.01,0.03,0.0,0.89,outlier,probe
