Dst Port,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Mean,Bwd Pkt Len Max,Bwd Pkt Len Mean,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Max,Fwd IAT Min,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Byts,Subflow Bwd Byts,Init Fwd Win Byts
80.0,345.0,935.0,345.0,115.0,935.0,233.75,10905.0,5452.5,7942.0,2963.0,104.0,136.0,83.65167443,115.0,233.75,345.0,935.0,26883.0
80.0,324.0,935.0,324.0,108.0,935.0,233.75,30662.0,15331.0,30313.0,349.0,104.0,136.0,59.45421035,108.0,233.75,324.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,91.0,91.0,64.0,0.0,21978.02198,0.0,0.0,0.0,0.0,225.0
80.0,362.0,935.0,362.0,120.6666667,935.0,233.75,11105.0,5552.5,9036.0,2069.0,104.0,136.0,60.95454823,120.6666667,233.75,362.0,935.0,26883.0
80.0,304.0,935.0,304.0,101.3333333,935.0,233.75,30113.0,15056.5,29817.0,296.0,104.0,136.0,96.4568195,101.3333333,233.75,304.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,64.0,0.0,22222.22222,0.0,0.0,0.0,0.0,225.0
80.0,348.0,935.0,348.0,116.0,935.0,233.75,20959.0,10479.5,20663.0,296.0,104.0,136.0,75.70977918,116.0,233.75,348.0,935.0,26883.0
80.0,392.0,935.0,392.0,130.6666667,935.0,233.75,11852.0,5926.0,11033.0,819.0,104.0,136.0,54.26132253,130.6666667,233.75,392.0,935.0,26883.0
80.0,353.0,935.0,353.0,88.25,935.0,233.75,41893.0,13964.33333,22294.0,248.0,136.0,136.0,93.12070772,88.25,233.75,353.0,935.0,26883.0
80.0,292.0,935.0,292.0,97.33333333,935.0,233.75,31577.0,15788.5,31324.0,253.0,104.0,136.0,87.79117406,97.33333333,233.75,292.0,935.0,26883.0
80.0,372.0,935.0,372.0,124.0,935.0,233.75,35405.0,17702.5,35136.0,269.0,104.0,136.0,83.78016086,124.0,233.75,372.0,935.0,26883.0
80.0,306.0,935.0,306.0,102.0,935.0,233.75,3540.0,1770.0,2298.0,1242.0,104.0,136.0,63.47057081,102.0,233.75,306.0,935.0,26883.0
80.0,334.0,935.0,334.0,111.3333333,935.0,233.75,8511.0,4255.5,8249.0,262.0,104.0,136.0,335.6080098000001,111.3333333,233.75,334.0,935.0,26883.0
80.0,394.0,935.0,394.0,131.3333333,935.0,233.75,9250.0,4625.0,8951.0,299.0,104.0,136.0,77.05743347,131.3333333,233.75,394.0,935.0,26883.0
80.0,377.0,935.0,377.0,125.6666667,935.0,233.75,28704.0,14352.0,28461.0,243.0,104.0,136.0,99.70089731,125.6666667,233.75,377.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,59.0,59.0,64.0,0.0,33898.30508,0.0,0.0,0.0,0.0,225.0
80.0,362.0,935.0,362.0,120.6666667,935.0,233.75,40773.0,20386.5,40530.0,243.0,104.0,136.0,72.11711820000002,120.6666667,233.75,362.0,935.0,26883.0
80.0,414.0,935.0,414.0,138.0,935.0,233.75,31440.0,15720.0,31178.0,262.0,104.0,136.0,66.8434304,138.0,233.75,414.0,935.0,26883.0
80.0,720.0,935.0,360.0,180.0,935.0,233.75,223876.0,74625.33333,202482.0,259.0,136.0,136.0,15.1588649,180.0,233.75,720.0,935.0,26883.0
80.0,355.0,935.0,355.0,118.3333333,935.0,233.75,3833.0,1916.5,3569.0,264.0,104.0,136.0,271.9854941,118.3333333,233.75,355.0,935.0,26883.0
80.0,358.0,935.0,358.0,119.3333333,935.0,233.75,3902.0,1951.0,3625.0,277.0,104.0,136.0,287.9078695,119.3333333,233.75,358.0,935.0,26883.0
80.0,310.0,935.0,310.0,103.3333333,935.0,233.75,7530.0,3765.0,7167.0,363.0,104.0,136.0,209.0009753,103.3333333,233.75,310.0,935.0,26883.0
80.0,408.0,935.0,408.0,136.0,935.0,233.75,43342.0,21671.0,43013.0,329.0,104.0,136.0,31.4264464,136.0,233.75,408.0,935.0,26883.0
80.0,308.0,935.0,308.0,102.6666667,935.0,233.75,43835.0,21917.5,43560.0,275.0,104.0,136.0,64.63567027,102.6666667,233.75,308.0,935.0,26883.0
80.0,350.0,935.0,350.0,116.6666667,935.0,233.75,3239.0,1619.5,1821.0,1418.0,104.0,136.0,67.80427167,116.6666667,233.75,350.0,935.0,26883.0
80.0,389.0,935.0,389.0,129.6666667,935.0,233.75,32796.0,16398.0,32556.0,240.0,104.0,136.0,89.36284293,129.6666667,233.75,389.0,935.0,26883.0
80.0,352.0,935.0,352.0,117.3333333,935.0,233.75,31756.0,15878.0,31466.0,290.0,104.0,136.0,86.87594116,117.3333333,233.75,352.0,935.0,26883.0
80.0,676.0,935.0,338.0,169.0,935.0,233.75,211905.0,70635.0,210583.0,506.0,136.0,136.0,15.94521225,169.0,233.75,676.0,935.0,26883.0
80.0,389.0,935.0,389.0,129.6666667,935.0,233.75,34739.0,17369.5,34488.0,251.0,104.0,136.0,82.25488046,129.6666667,233.75,389.0,935.0,26883.0
80.0,305.0,935.0,305.0,101.6666667,935.0,233.75,25292.0,12646.0,24983.0,309.0,104.0,136.0,113.30160890000002,101.6666667,233.75,305.0,935.0,26883.0
80.0,371.0,935.0,371.0,123.6666667,935.0,233.75,12355.0,6177.5,10055.0,2300.0,104.0,136.0,55.82849486,123.6666667,233.75,371.0,935.0,26883.0
80.0,353.0,935.0,353.0,117.6666667,935.0,233.75,4329.0,2164.5,4049.0,280.0,104.0,136.0,510.7252298,117.6666667,233.75,353.0,935.0,26883.0
80.0,372.0,935.0,372.0,124.0,935.0,233.75,12535.0,6267.5,12239.0,296.0,104.0,136.0,108.3580149,124.0,233.75,372.0,935.0,26883.0
80.0,350.0,935.0,350.0,116.6666667,935.0,233.75,12584.0,6292.0,11587.0,997.0,104.0,136.0,52.38436152,116.6666667,233.75,350.0,935.0,26883.0
80.0,306.0,935.0,306.0,102.0,935.0,233.75,28712.0,14356.0,28418.0,294.0,104.0,136.0,97.36782318,102.0,233.75,306.0,935.0,26883.0
80.0,353.0,935.0,353.0,117.6666667,935.0,233.75,18037.0,9018.5,17733.0,304.0,104.0,136.0,93.74414099,117.6666667,233.75,353.0,935.0,26883.0
80.0,375.0,935.0,375.0,125.0,935.0,233.75,31450.0,15725.0,31189.0,261.0,104.0,136.0,79.86582541,125.0,233.75,375.0,935.0,26883.0
80.0,364.0,935.0,364.0,121.3333333,935.0,233.75,34440.0,17220.0,34137.0,303.0,104.0,136.0,85.53100499,121.3333333,233.75,364.0,935.0,26883.0
80.0,317.0,935.0,317.0,105.6666667,935.0,233.75,1916.0,958.0,1664.0,252.0,104.0,136.0,737.2818874,105.6666667,233.75,317.0,935.0,26883.0
80.0,331.0,935.0,331.0,110.3333333,935.0,233.75,11080.0,5540.0,8333.0,2747.0,104.0,136.0,66.96129637,110.3333333,233.75,331.0,935.0,26883.0
80.0,294.0,935.0,294.0,98.0,935.0,233.75,37191.0,18595.5,36825.0,366.0,104.0,136.0,74.96813854,98.0,233.75,294.0,935.0,26883.0
80.0,370.0,935.0,370.0,123.3333333,935.0,233.75,37809.0,18904.5,37564.0,245.0,104.0,136.0,72.85443684,123.3333333,233.75,370.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,58.0,64.0,0.0,34482.75862,0.0,0.0,0.0,0.0,225.0
80.0,1125.0,935.0,375.0,225.0,935.0,233.75,437837.0,109459.25,211873.0,1797.0,168.0,136.0,11.31239635,225.0,233.75,1125.0,935.0,26883.0
80.0,375.0,935.0,375.0,125.0,935.0,233.75,44496.0,22248.0,44166.0,330.0,104.0,136.0,66.93141761,125.0,233.75,375.0,935.0,26883.0
80.0,326.0,935.0,326.0,108.6666667,935.0,233.75,3616.0,1808.0,3318.0,298.0,104.0,136.0,362.3188406,108.6666667,233.75,326.0,935.0,26883.0
80.0,345.0,935.0,345.0,115.0,935.0,233.75,32783.0,16391.5,32486.0,297.0,104.0,136.0,66.37755554,115.0,233.75,345.0,935.0,26883.0
80.0,328.0,935.0,328.0,109.3333333,935.0,233.75,12733.0,6366.5,8806.0,3927.0,104.0,136.0,54.38033607,109.3333333,233.75,328.0,935.0,26883.0
80.0,321.0,935.0,321.0,107.0,935.0,233.75,58371.0,29185.5,57972.0,399.0,104.0,136.0,28.51521287,107.0,233.75,321.0,935.0,26883.0
80.0,375.0,935.0,375.0,125.0,935.0,233.75,6965.0,3482.5,4419.0,2546.0,104.0,136.0,58.72795255,125.0,233.75,375.0,935.0,26883.0
80.0,307.0,935.0,307.0,102.3333333,935.0,233.75,32182.0,16091.0,31914.0,268.0,104.0,136.0,86.90110654,102.3333333,233.75,307.0,935.0,26883.0
80.0,321.0,935.0,321.0,107.0,935.0,233.75,34865.0,17432.5,34541.0,324.0,104.0,136.0,83.8293235,107.0,233.75,321.0,935.0,26883.0
80.0,304.0,935.0,304.0,101.3333333,935.0,233.75,5908.0,2954.0,3100.0,2808.0,104.0,136.0,64.84523604,101.3333333,233.75,304.0,935.0,26883.0
80.0,349.0,935.0,349.0,116.3333333,935.0,233.75,5797.0,2898.5,3125.0,2672.0,104.0,136.0,62.66973052,116.3333333,233.75,349.0,935.0,26883.0
80.0,295.0,935.0,295.0,98.33333333,935.0,233.75,31049.0,15524.5,30705.0,344.0,104.0,136.0,94.90367277,98.33333333,233.75,295.0,935.0,26883.0
80.0,357.0,935.0,357.0,119.0,935.0,233.75,9443.0,4721.5,9185.0,258.0,104.0,136.0,146.5129908,119.0,233.75,357.0,935.0,26883.0
80.0,362.0,935.0,362.0,120.6666667,935.0,233.75,10787.0,5393.5,9264.0,1523.0,104.0,136.0,61.16706765,120.6666667,233.75,362.0,935.0,26883.0
80.0,320.0,935.0,320.0,106.6666667,935.0,233.75,22037.0,11018.5,21521.0,516.0,104.0,136.0,106.228533,106.6666667,233.75,320.0,935.0,26883.0
80.0,325.0,935.0,325.0,108.3333333,935.0,233.75,14144.0,7072.0,13880.0,264.0,104.0,136.0,133.1262481,108.3333333,233.75,325.0,935.0,26883.0
80.0,395.0,935.0,395.0,131.6666667,935.0,233.75,1482.0,741.0,918.0,564.0,104.0,136.0,135.0195778,131.6666667,233.75,395.0,935.0,26883.0
80.0,326.0,935.0,326.0,108.6666667,935.0,233.75,36325.0,18162.5,36060.0,265.0,104.0,136.0,51.77412674,108.6666667,233.75,326.0,935.0,26883.0
80.0,409.0,935.0,409.0,136.33333330000002,935.0,233.75,34534.0,17267.0,34292.0,242.0,104.0,136.0,86.14995836,136.33333330000002,233.75,409.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,0.0,31250.0,0.0,0.0,0.0,0.0,225.0
80.0,315.0,935.0,315.0,105.0,935.0,233.75,19064.0,9532.0,18727.0,337.0,104.0,136.0,145.2784504,105.0,233.75,315.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,70.0,64.0,0.0,28571.42857,0.0,0.0,0.0,0.0,225.0
80.0,377.0,935.0,377.0,125.6666667,935.0,233.75,6618.0,3309.0,3922.0,2696.0,104.0,136.0,60.25064267,125.6666667,233.75,377.0,935.0,26883.0
80.0,311.0,935.0,311.0,103.6666667,935.0,233.75,24218.0,12109.0,23935.0,283.0,104.0,136.0,112.2838536,103.6666667,233.75,311.0,935.0,26883.0
80.0,305.0,935.0,305.0,101.6666667,935.0,233.75,28494.0,14247.0,28193.0,301.0,104.0,136.0,94.30996542,101.6666667,233.75,305.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,101.0,101.0,64.0,0.0,19801.9802,0.0,0.0,0.0,0.0,225.0
80.0,369.0,935.0,369.0,123.0,935.0,233.75,11342.0,5671.0,8412.0,2930.0,104.0,136.0,55.89819076,123.0,233.75,369.0,935.0,26883.0
80.0,311.0,935.0,311.0,103.6666667,935.0,233.75,5613.0,2806.5,5340.0,273.0,104.0,136.0,194.9697797,103.6666667,233.75,311.0,935.0,26883.0
80.0,329.0,935.0,329.0,109.6666667,935.0,233.75,28828.0,14414.0,28530.0,298.0,104.0,136.0,69.213732,109.6666667,233.75,329.0,935.0,26883.0
80.0,325.0,935.0,325.0,108.3333333,935.0,233.75,7572.0,3786.0,7299.0,273.0,104.0,136.0,163.4699215,108.3333333,233.75,325.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,64.0,0.0,21739.13043,0.0,0.0,0.0,0.0,225.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,75.0,75.0,64.0,0.0,26666.66667,0.0,0.0,0.0,0.0,225.0
80.0,294.0,935.0,294.0,98.0,935.0,233.75,7034.0,3517.0,6757.0,277.0,104.0,136.0,67.43694646,98.0,233.75,294.0,935.0,26883.0
80.0,288.0,935.0,288.0,96.0,935.0,233.75,22696.0,11348.0,22345.0,351.0,104.0,136.0,77.81091947,96.0,233.75,288.0,935.0,26883.0
80.0,380.0,935.0,380.0,126.6666667,935.0,233.75,45169.0,22584.5,44890.0,279.0,104.0,136.0,62.90363164,126.6666667,233.75,380.0,935.0,26883.0
80.0,374.0,935.0,374.0,124.6666667,935.0,233.75,53065.0,26532.5,52795.0,270.0,104.0,136.0,35.38653896,124.6666667,233.75,374.0,935.0,26883.0
80.0,331.0,935.0,331.0,110.3333333,935.0,233.75,34302.0,17151.0,34039.0,263.0,104.0,136.0,48.66495799,110.3333333,233.75,331.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0,64.0,0.0,42553.19149,0.0,0.0,0.0,0.0,225.0
80.0,353.0,935.0,353.0,117.6666667,935.0,233.75,42360.0,21180.0,42091.0,269.0,104.0,136.0,69.32409012,117.6666667,233.75,353.0,935.0,26883.0
80.0,413.0,935.0,413.0,137.66666669999998,935.0,233.75,24452.0,12226.0,24134.0,318.0,104.0,136.0,90.43771856,137.66666669999998,233.75,413.0,935.0,26883.0
80.0,348.0,935.0,348.0,116.0,935.0,233.75,6229.0,3114.5,5960.0,269.0,104.0,136.0,189.8493862,116.0,233.75,348.0,935.0,26883.0
80.0,329.0,935.0,329.0,109.6666667,935.0,233.75,42667.0,21333.5,42263.0,404.0,104.0,136.0,69.77717821,109.6666667,233.75,329.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,64.0,0.0,22988.50575,0.0,0.0,0.0,0.0,225.0
80.0,365.0,935.0,365.0,121.6666667,935.0,233.75,28380.0,14190.0,28016.0,364.0,104.0,136.0,97.22897423,121.6666667,233.75,365.0,935.0,26883.0
80.0,347.0,935.0,347.0,115.6666667,935.0,233.75,32763.0,16381.5,32505.0,258.0,104.0,136.0,87.82972744,115.6666667,233.75,347.0,935.0,26883.0
80.0,357.0,935.0,357.0,119.0,935.0,233.75,3140.0,1570.0,2871.0,269.0,104.0,136.0,268.2643298,119.0,233.75,357.0,935.0,26883.0
80.0,311.0,935.0,311.0,103.6666667,935.0,233.75,7358.0,3679.0,3869.0,3489.0,104.0,136.0,71.82876024,103.6666667,233.75,311.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,35.0,64.0,0.0,57142.85714,0.0,0.0,0.0,0.0,225.0
80.0,303.0,935.0,303.0,101.0,935.0,233.75,37574.0,18787.0,37286.0,288.0,104.0,136.0,76.33976284,101.0,233.75,303.0,935.0,26883.0
80.0,397.0,935.0,397.0,132.3333333,935.0,233.75,7849.0,3924.5,7574.0,275.0,104.0,136.0,81.68822328,132.3333333,233.75,397.0,935.0,26883.0
80.0,348.0,935.0,348.0,116.0,935.0,233.75,73123.0,36561.5,72853.0,270.0,104.0,136.0,37.99728953,116.0,233.75,348.0,935.0,26883.0
80.0,346.0,935.0,346.0,115.3333333,935.0,233.75,7398.0,3699.0,3860.0,3538.0,104.0,136.0,83.77782122,115.3333333,233.75,346.0,935.0,26883.0
80.0,347.0,935.0,347.0,115.6666667,935.0,233.75,6885.0,3442.5,4064.0,2821.0,104.0,136.0,58.13390175,115.6666667,233.75,347.0,935.0,26883.0
80.0,349.0,935.0,349.0,116.3333333,935.0,233.75,30320.0,15160.0,29974.0,346.0,104.0,136.0,82.11753757,116.3333333,233.75,349.0,935.0,26883.0
80.0,294.0,935.0,294.0,98.0,935.0,233.75,10657.0,5328.5,8807.0,1850.0,104.0,136.0,89.59235479,98.0,233.75,294.0,935.0,26883.0
80.0,289.0,935.0,289.0,96.33333333,935.0,233.75,11134.0,5567.0,8055.0,3079.0,104.0,136.0,57.85809338,96.33333333,233.75,289.0,935.0,26883.0
80.0,332.0,935.0,332.0,110.6666667,935.0,233.75,39898.0,19949.0,39513.0,385.0,104.0,136.0,71.84596226,110.6666667,233.75,332.0,935.0,26883.0
80.0,350.0,935.0,350.0,116.6666667,935.0,233.75,61387.0,30693.5,60544.0,843.0,104.0,136.0,35.61169013,116.6666667,233.75,350.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,98.0,98.0,98.0,64.0,0.0,20408.16327,0.0,0.0,0.0,0.0,225.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,75.0,75.0,64.0,0.0,26666.66667,0.0,0.0,0.0,0.0,225.0
80.0,361.0,935.0,361.0,120.3333333,935.0,233.75,8046.0,4023.0,7992.0,54.0,104.0,136.0,56.76872422,120.3333333,233.75,361.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,64.0,0.0,46511.62791,0.0,0.0,0.0,0.0,225.0
80.0,360.0,935.0,360.0,120.0,935.0,233.75,30615.0,15307.5,30304.0,311.0,104.0,136.0,91.31308212,120.0,233.75,360.0,935.0,26883.0
80.0,331.0,935.0,331.0,110.3333333,935.0,233.75,16309.0,8154.5,16058.0,251.0,104.0,136.0,156.15240469999995,110.3333333,233.75,331.0,935.0,26883.0
80.0,369.0,935.0,369.0,123.0,935.0,233.75,12826.0,6413.0,12590.0,236.0,104.0,136.0,185.2080504,123.0,233.75,369.0,935.0,26883.0
80.0,341.0,935.0,341.0,113.6666667,935.0,233.75,2500.0,1250.0,1756.0,744.0,104.0,136.0,132.59082469999998,113.6666667,233.75,341.0,935.0,26883.0
80.0,368.0,935.0,368.0,122.6666667,935.0,233.75,36266.0,18133.0,36003.0,263.0,104.0,136.0,50.60984868,122.6666667,233.75,368.0,935.0,26883.0
80.0,317.0,935.0,317.0,105.6666667,935.0,233.75,13135.0,6567.5,8276.0,4859.0,104.0,136.0,42.98055846,105.6666667,233.75,317.0,935.0,26883.0
80.0,366.0,935.0,366.0,122.0,935.0,233.75,7020.0,3510.0,6708.0,312.0,104.0,136.0,197.9152923,122.0,233.75,366.0,935.0,26883.0
80.0,352.0,935.0,352.0,117.3333333,935.0,233.75,27490.0,13745.0,27127.0,363.0,104.0,136.0,99.87349357,117.3333333,233.75,352.0,935.0,26883.0
80.0,339.0,935.0,339.0,113.0,935.0,233.75,10325.0,5162.5,7212.0,3113.0,104.0,136.0,86.83319344,113.0,233.75,339.0,935.0,26883.0
80.0,360.0,935.0,360.0,120.0,935.0,233.75,1439.0,719.5,1422.0,17.0,104.0,136.0,271.41952410000005,120.0,233.75,360.0,935.0,26883.0
80.0,339.0,935.0,339.0,113.0,935.0,233.75,8012.0,4006.0,4841.0,3171.0,104.0,136.0,60.32090723,113.0,233.75,339.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,94.0,64.0,0.0,21276.59574,0.0,0.0,0.0,0.0,225.0
80.0,343.0,935.0,343.0,114.3333333,935.0,233.75,28130.0,14065.0,27876.0,254.0,104.0,136.0,47.69854519,114.3333333,233.75,343.0,935.0,26883.0
80.0,345.0,935.0,345.0,115.0,935.0,233.75,27659.0,13829.5,27343.0,316.0,104.0,136.0,105.7119701,115.0,233.75,345.0,935.0,26883.0
80.0,335.0,935.0,335.0,111.6666667,935.0,233.75,15809.0,7904.5,15509.0,300.0,104.0,136.0,61.39991813,111.6666667,233.75,335.0,935.0,26883.0
80.0,350.0,935.0,350.0,116.6666667,935.0,233.75,10173.0,5086.5,9911.0,262.0,104.0,136.0,218.7864644,116.6666667,233.75,350.0,935.0,26883.0
80.0,362.0,935.0,362.0,120.6666667,935.0,233.75,32819.0,16409.5,32550.0,269.0,104.0,136.0,83.73105585,120.6666667,233.75,362.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,64.0,0.0,21739.13043,0.0,0.0,0.0,0.0,225.0
80.0,318.0,935.0,318.0,106.0,935.0,233.75,35510.0,17755.0,35186.0,324.0,104.0,136.0,46.26773597,106.0,233.75,318.0,935.0,26883.0
80.0,309.0,935.0,309.0,103.0,935.0,233.75,4768.0,2384.0,4507.0,261.0,104.0,136.0,299.7002997,103.0,233.75,309.0,935.0,26883.0
80.0,377.0,935.0,377.0,125.6666667,935.0,233.75,13742.0,6871.0,13135.0,607.0,104.0,136.0,51.21114354,125.6666667,233.75,377.0,935.0,26883.0
80.0,300.0,935.0,300.0,100.0,935.0,233.75,24830.0,12415.0,24581.0,249.0,104.0,136.0,99.64129135,100.0,233.75,300.0,935.0,26883.0
80.0,357.0,935.0,357.0,119.0,935.0,233.75,14406.0,7203.0,13820.0,586.0,104.0,136.0,165.35302869999995,119.0,233.75,357.0,935.0,26883.0
80.0,373.0,935.0,373.0,124.3333333,935.0,233.75,13870.0,6935.0,13604.0,266.0,104.0,136.0,119.1185229,124.3333333,233.75,373.0,935.0,26883.0
80.0,304.0,935.0,304.0,101.3333333,935.0,233.75,13776.0,6888.0,13533.0,243.0,104.0,136.0,115.77200630000002,101.3333333,233.75,304.0,935.0,26883.0
80.0,348.0,935.0,348.0,116.0,935.0,233.75,9430.0,4715.0,5663.0,3767.0,104.0,136.0,58.28864537,116.0,233.75,348.0,935.0,26883.0
80.0,395.0,935.0,395.0,131.6666667,935.0,233.75,16366.0,8183.0,16126.0,240.0,104.0,136.0,59.73477759,131.6666667,233.75,395.0,935.0,26883.0
80.0,396.0,935.0,396.0,132.0,935.0,233.75,3530.0,1765.0,2475.0,1055.0,104.0,136.0,71.39627311,132.0,233.75,396.0,935.0,26883.0
80.0,353.0,935.0,353.0,117.6666667,935.0,233.75,40510.0,20255.0,40157.0,353.0,104.0,136.0,70.73302997,117.6666667,233.75,353.0,935.0,26883.0
80.0,314.0,935.0,314.0,104.6666667,935.0,233.75,5354.0,2677.0,5010.0,344.0,104.0,136.0,315.9224937,104.6666667,233.75,314.0,935.0,26883.0
80.0,365.0,935.0,365.0,121.6666667,935.0,233.75,26925.0,13462.5,26611.0,314.0,104.0,136.0,54.24464334,121.6666667,233.75,365.0,935.0,26883.0
80.0,354.0,935.0,354.0,118.0,935.0,233.75,3913.0,1956.5,2012.0,1901.0,104.0,136.0,67.13662303,118.0,233.75,354.0,935.0,26883.0
80.0,344.0,935.0,344.0,114.6666667,935.0,233.75,42358.0,21179.0,42095.0,263.0,104.0,136.0,43.03296325,114.6666667,233.75,344.0,935.0,26883.0
80.0,294.0,935.0,294.0,98.0,935.0,233.75,13361.0,6680.5,9816.0,3545.0,104.0,136.0,58.59031697,98.0,233.75,294.0,935.0,26883.0
80.0,304.0,935.0,304.0,60.8,935.0,311.6666667,81223.0,20305.75,40708.0,313.0,168.0,104.0,61.55891804,60.8,311.6666667,304.0,935.0,26883.0
80.0,355.0,935.0,355.0,118.3333333,935.0,233.75,35393.0,17696.5,35144.0,249.0,104.0,136.0,40.6476526,118.3333333,233.75,355.0,935.0,26883.0
80.0,345.0,935.0,345.0,115.0,935.0,233.75,14746.0,7373.0,10602.0,4144.0,104.0,136.0,55.91798695,115.0,233.75,345.0,935.0,26883.0
80.0,317.0,935.0,317.0,105.6666667,935.0,233.75,2754.0,1377.0,2428.0,326.0,104.0,136.0,144.11990780000005,105.6666667,233.75,317.0,935.0,26883.0
80.0,326.0,935.0,326.0,81.5,935.0,233.75,30753.0,10251.0,28423.0,302.0,136.0,136.0,129.7858533,81.5,233.75,326.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,91.0,91.0,64.0,0.0,21978.02198,0.0,0.0,0.0,0.0,225.0
80.0,407.0,935.0,407.0,135.66666669999998,935.0,233.75,16925.0,8462.5,16666.0,259.0,104.0,136.0,77.66387077,135.66666669999998,233.75,407.0,935.0,26883.0
80.0,320.0,935.0,320.0,106.6666667,935.0,233.75,1568.0,784.0,892.0,676.0,104.0,136.0,66.31153158,106.6666667,233.75,320.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,53.0,53.0,64.0,0.0,37735.84906,0.0,0.0,0.0,0.0,225.0
80.0,352.0,935.0,352.0,117.3333333,935.0,233.75,7311.0,3655.5,4018.0,3293.0,104.0,136.0,68.62632964,117.3333333,233.75,352.0,935.0,26883.0
80.0,356.0,935.0,356.0,118.6666667,935.0,233.75,11018.0,5509.0,9465.0,1553.0,104.0,136.0,61.06000163,118.6666667,233.75,356.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,33.0,64.0,0.0,60606.06061,0.0,0.0,0.0,0.0,225.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0,78.0,78.0,64.0,0.0,25641.02564,0.0,0.0,0.0,0.0,225.0
80.0,822.0,935.0,411.0,205.5,935.0,233.75,213736.0,71245.33333,206954.0,3014.0,136.0,136.0,16.22277109,205.5,233.75,822.0,935.0,26883.0
80.0,292.0,935.0,292.0,97.33333333,935.0,233.75,8553.0,4276.5,7526.0,1027.0,104.0,136.0,65.77072326,97.33333333,233.75,292.0,935.0,26883.0
80.0,302.0,935.0,302.0,100.6666667,935.0,233.75,1062.0,531.0,644.0,418.0,104.0,136.0,150.3834779,100.6666667,233.75,302.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,79.0,79.0,64.0,0.0,25316.4557,0.0,0.0,0.0,0.0,225.0
80.0,340.0,935.0,340.0,113.3333333,935.0,233.75,2515.0,1257.5,2253.0,262.0,104.0,136.0,91.5164272,113.3333333,233.75,340.0,935.0,26883.0
80.0,372.0,935.0,372.0,124.0,935.0,233.75,23644.0,11822.0,23278.0,366.0,104.0,136.0,125.1251251,124.0,233.75,372.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,116.0,64.0,0.0,17241.37931,0.0,0.0,0.0,0.0,225.0
80.0,305.0,935.0,305.0,101.6666667,935.0,233.75,26795.0,13397.5,26438.0,357.0,104.0,136.0,67.84107098,101.6666667,233.75,305.0,935.0,26883.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,86.0,86.0,64.0,0.0,23255.81395,0.0,0.0,0.0,0.0,225.0
80.0,361.0,935.0,361.0,120.3333333,935.0,233.75,58115.0,29057.5,57843.0,272.0,104.0,136.0,30.86292745,120.3333333,233.75,361.0,935.0,26883.0
80.0,322.0,935.0,322.0,107.3333333,935.0,233.75,10848.0,5424.0,9086.0,1762.0,104.0,136.0,61.48170919,107.3333333,233.75,322.0,935.0,26883.0
80.0,327.0,935.0,327.0,109.0,935.0,233.75,33338.0,16669.0,33066.0,272.0,104.0,136.0,86.27879555,109.0,233.75,327.0,935.0,26883.0
